,sender,receiver,time
3464,Ike22,Ike11,5110.312293611111
3465,Ike13,Ike22,5111.713436666667
3466,Ike22,Ike13,5112.147773055555
3467,Ike13,Ike22,5112.160595277778
3468,Ike09,Ike18,5117.8717797222225
3469,Ike18,Ike09,5129.6936047222225
3470,Ike18,Ike09,5130.364153888889
3471,Ike09,Ike18,5131.472429444444
3472,Ike18,Ike09,5131.481079444445
3473,Ike09,Ike18,5131.643318888889
3474,Ike18,Ike09,5131.668200833334
3475,Ike09,Ike18,5131.789607777778
3476,Ike18,Ike09,5131.805014166666
3477,Ike09,Ike18,5131.824164444444
3478,Ike18,Ike09,5131.833178611111
3479,Ike09,Ike18,5131.899655555556
3480,Ike18,Ike09,5131.906222222222
3481,Ike18,Ike09,5132.514097777777
3482,Ike08,Ike18,5134.841229444444
3483,Ike18,Ike09,5140.159589722222
3484,Ike09,Ike18,5140.599446666667
3485,Ike18,Ike09,5140.61547
3486,Ike07,Ike15,5153.405924166666
3487,Ike14,Ike17,5157.808221666666
3488,Ike02,Ike14,5157.831722222222
3489,Ike03,Ike17,5158.244688888889
3490,Ike19,Ike14,5158.334161388889
3491,Ike15,Ike07,5159.612241388889
3492,Ike16,Ike13,5160.282721111111
3493,Ike11,Ike13,5160.457020277778
3494,Ike19,Ike04,5160.749743333334
3495,Ike04,Ike19,5161.165506111111
3496,Ike19,Ike04,5162.1571183333335
3497,Ike06,Ike17,5164.307330555555
3498,Ike13,Ike06,5164.506066388889
3499,Ike06,Ike13,5164.567200555555
3500,Ike13,Ike06,5164.575399166667
3501,Ike06,Ike13,5164.5942022222225
3502,Ike13,Ike06,5164.654824722223
3503,Ike06,Ike13,5164.690865277777
3504,Ike03,Ike17,5164.742423055555
3505,Ike06,Ike03,5164.784574722222
3506,Ike03,Ike06,5164.938951666667
3507,Ike06,Ike03,5166.597219722222
3508,Ike03,Ike06,5166.667714444445
3509,Ike06,Ike03,5166.676311388889
3510,Ike03,Ike06,5178.0104038888885
3511,Ike06,Ike03,5178.365408055555
3512,Ike03,Ike06,5178.408499166667
3513,Ike14,Ike17,5179.489980833333
3514,Ike03,Ike17,5179.9967225
3515,Ike14,Ike03,5180.011933611111
3516,Ike03,Ike14,5180.057553055555
3517,Ike14,Ike03,5180.109494722222
3518,Ike07,Ike14,5180.207429166667
3519,Ike14,Ike07,5180.2437775
3520,Ike07,Ike14,5180.277303333333
3521,Ike14,Ike07,5180.3335925
3522,Ike22,Ike11,5181.743209722223
3523,Ike06,Ike14,5182.016383333334
3524,Ike18,Ike09,5182.3022294444445
3525,Ike18,Ike09,5182.758336666667
3526,Ike18,Ike09,5182.771214722222
3527,Ike18,Ike09,5182.774360555555
3528,Ike18,Ike01,5182.784453333334
3529,Ike09,Ike18,5182.8585325
3530,Ike18,Ike09,5182.887262777777
3531,Ike03,Ike18,5186.2143
3532,Ike08,Ike06,5187.241404444444
3533,Ike09,Ike12,5187.768918055555
3534,Ike18,Ike03,5187.865712777778
3535,Ike18,Ike06,5187.8755716666665
3536,Ike22,Ike06,5188.066429722222
3537,Ike18,Ike09,5188.169243611111
3538,Ike13,Ike06,5188.367736944444
3539,Ike13,Ike11,5188.394666666667
3540,Ike13,Ike16,5188.400182777777
3541,Ike06,Ike18,5188.498758611111
3542,Ike06,Ike13,5188.5133975
3543,Ike01,Ike06,5194.207362777778
3544,Ike06,Ike01,5203.118136111111
3545,Ike09,Ike18,5204.061208055556
3546,Ike18,Ike09,5204.245835277778
3547,Ike09,Ike18,5204.335965555556
3548,Ike09,Ike18,5207.482708333333
3549,Ike18,Ike09,5207.884099166667
3550,Ike15,Ike06,5207.9108575
3551,Ike06,Ike15,5208.033945277778
3552,Ike06,Ike15,5208.053389444444
3553,Ike06,Ike01,5208.061814166666
3554,Ike15,Ike06,5208.107182222222
3555,Ike15,Ike06,5208.119866944445
3556,Ike01,Ike06,5208.237853888889
3557,Ike01,Ike06,5208.370533611111
3558,Ike06,Ike01,5208.404914722222
3559,Ike01,Ike06,5208.435309166666
3560,Ike06,Ike13,5208.673151388889
3561,Ike09,Ike18,5208.687718055556
3562,Ike13,Ike06,5209.387609722222
3563,Ike06,Ike13,5209.565686388889
3564,Ike11,Ike13,5210.737778611111
3565,Ike13,Ike11,5210.764769166667
3566,Ike09,Ike02,5212.0018830555555
3567,Ike02,Ike09,5212.234969444445
3568,Ike09,Ike02,5212.253004722223
3569,Ike02,Ike09,5212.320179166667
3570,Ike09,Ike02,5212.580459722222
3571,Ike02,Ike09,5212.663825555555
3572,Ike09,Ike02,5212.685380277778
3573,Ike02,Ike09,5212.894108333333
3574,Ike09,Ike02,5212.912624444444
3575,Ike13,Ike11,5213.1005225
3576,Ike18,Ike09,5213.496741944445
3577,Ike11,Ike13,5226.053795555556
3578,Ike06,Ike13,5257.275484444444
3579,Ike13,Ike06,5257.28991
3580,Ike17,Ike06,5260.543188055555
3581,Ike13,Ike04,5328.819046111111
3582,Ike04,Ike13,5328.965370277778
3583,Ike13,Ike04,5330.522609444444
3584,Ike18,Ike09,5394.161345277777
3585,Ike09,Ike18,5395.953814444444
3586,Ike18,Ike09,5395.970076944444
3587,Ike06,Ike12,5404.296618888889
3588,Ike19,Ike12,5404.417471388889
3589,Ike04,Ike12,5404.580312222222
3590,Ike09,Ike12,5404.581968055556
3591,Ike08,Ike12,5405.167271666666
3592,Ike15,Ike12,5405.499805555555
3593,Ike03,Ike12,5407.752517222222
3594,Ike20,Ike12,5409.335838333333
3595,Ike18,Ike12,5416.747937222222
3596,Ike17,Ike12,5418.873726666667
3597,Ike18,Ike09,5420.7582375
3598,Ike09,Ike18,5420.901583333333
3599,Ike18,Ike09,5420.933973055556
3600,Ike04,Ike13,5422.136513888889
3601,Ike13,Ike04,5422.335917222223
3602,Ike18,Ike09,5425.677158055556
3603,Ike18,Ike09,5427.827254722222
3604,Ike09,Ike18,5427.848966111111
3605,Ike18,Ike09,5428.481857222222
3606,Ike18,Ike09,5441.725610555555
3607,Ike18,Ike15,5445.558953333333
3608,Ike18,Ike09,5445.913286388889
3609,Ike18,Ike09,5474.5133047222225
3610,Ike09,Ike18,5474.538206666667
3611,Ike18,Ike09,5474.570763055555
3612,Ike03,Ike15,5493.7334275
3613,Ike13,Ike11,5518.290331666667
3614,Ike15,Ike03,5526.427922777778
3615,Ike16,Ike18,5528.937142777778
3616,Ike18,Ike16,5533.894866944444
3617,Ike18,Ike09,5533.924558333333
3618,Ike16,Ike18,5542.544513611111
3619,Ike11,Ike13,5544.326213611111
3620,Ike11,Ike09,5546.669814722222
3621,Ike09,Ike11,5546.7178816666665
3622,Ike13,Ike11,5568.8449433333335
3623,Ike12,Ike15,5573.514021111111
3624,Ike18,Ike11,5585.4597325
3625,Ike22,Ike13,5590.6491425
3626,Ike13,Ike22,5590.690325555555
3627,Ike13,Ike17,5590.793934444445
3628,Ike13,Ike22,5590.824881944444
3629,Ike22,Ike13,5591.2330413888885
3630,Ike13,Ike22,5591.258374444445
3631,Ike14,Ike13,5592.665716666666
3632,Ike13,Ike14,5592.674519722223
3633,Ike14,Ike13,5592.702303611111
3634,Ike13,Ike14,5592.7112825
3635,Ike14,Ike13,5592.7277980555555
3636,Ike09,Ike18,5594.601970833333
3637,Ike18,Ike09,5594.735775555556
3638,Ike09,Ike18,5594.755515833333
3639,Ike18,Ike09,5594.7743875
3640,Ike09,Ike18,5594.801713611111
3641,Ike18,Ike09,5594.814960555555
3642,Ike18,Ike09,5595.241956111111
3643,Ike15,Ike13,5596.4839175
3644,Ike09,Ike18,5597.259612222222
3645,Ike10,Ike13,5599.453291666667
3646,Ike13,Ike10,5599.631377777778
3647,Ike10,Ike13,5599.661759444444
3648,Ike22,Ike18,5599.763752222222
3649,Ike18,Ike09,5608.540682222222
3650,Ike10,Ike12,5609.380003055556
3651,Ike09,Ike18,5609.735453611112
3652,Ike22,Ike18,5610.574567777778
3653,Ike15,Ike05,5610.994735555556
3654,Ike12,Ike10,5611.497788055555
3655,Ike10,Ike12,5611.622856666667
3656,Ike04,Ike11,5618.4898075
3657,Ike04,Ike13,5636.642894444444
3658,Ike07,Ike18,5642.873366111111
3659,Ike18,Ike07,5642.889682222222
3660,Ike11,Ike18,5659.2053983333335
3661,Ike11,Ike13,5659.228498888889
3662,Ike07,Ike18,5660.645398333333
3663,Ike08,Ike13,5665.524046944444
3664,Ike18,Ike09,5666.089328888889
3665,Ike07,Ike15,5666.590141666667
3666,Ike14,Ike12,5681.833516388889
3667,Ike08,Ike18,5682.863669444445
3668,Ike18,Ike08,5683.4069625
3669,Ike08,Ike18,5683.439749722223
3670,Ike05,Ike12,5683.802443055555
3671,Ike10,Ike12,5686.398458611111
3672,Ike18,Ike05,5689.296977777778
3673,Ike05,Ike18,5689.3904952777775
3674,Ike18,Ike05,5689.654148333333
3675,Ike20,Ike18,5689.672944722222
3676,Ike18,Ike20,5689.691336944445
3677,Ike10,Ike13,5691.382435277777
3678,Ike04,Ike11,5691.511727222222
3679,Ike05,Ike18,5691.581701666667
3680,Ike11,Ike08,5691.5889052777775
3681,Ike13,Ike10,5691.61837
3682,Ike18,Ike05,5691.620781388889
3683,Ike04,Ike11,5691.651325
3684,Ike15,Ike12,5707.6380127777775
3685,Ike12,Ike15,5707.767011666667
3686,Ike12,Ike15,5708.291417222223
3687,Ike14,Ike17,5713.919499444444
3688,Ike17,Ike12,5714.184868055556
3689,Ike14,Ike17,5714.992545555556
3690,Ike03,Ike17,5715.087358888889
3691,Ike12,Ike17,5717.228724722222
3692,Ike10,Ike13,5733.228293333334
3693,Ike13,Ike10,5733.469659722222
3694,Ike10,Ike13,5733.519881111111
3695,Ike13,Ike10,5733.7899402777775
3696,Ike05,Ike12,5734.000095555555
3697,Ike21,Ike12,5736.222518888889
3698,Ike12,Ike21,5736.686462222222
3699,Ike12,Ike05,5736.711346388889
3700,Ike08,Ike07,5737.9987075
3701,Ike03,Ike12,5751.899966666667
3702,Ike10,Ike18,5755.705163888889
3703,Ike15,Ike12,5761.084469444444
3704,Ike18,Ike10,5764.326326388888
3705,Ike02,Ike18,5765.169553888889
3706,Ike18,Ike09,5765.681213333333
3707,Ike09,Ike18,5766.030703333333
3708,Ike18,Ike09,5766.365885833334
3709,Ike12,Ike18,5767.139607222222
3710,Ike14,Ike06,5780.937531111111
3711,Ike06,Ike14,5781.587255833333
3712,Ike08,Ike18,5781.631744722222
3713,Ike18,Ike08,5782.51201
3714,Ike18,Ike08,5782.7700325
3715,Ike11,Ike13,5784.676337777778
3716,Ike12,Ike11,5784.891336388889
3717,Ike11,Ike12,5784.929406388889
3718,Ike09,Ike02,5791.135159166667
3719,Ike02,Ike09,5791.375068611111
3720,Ike02,Ike11,5801.706480555556
3721,Ike11,Ike02,5802.834639444444
3722,Ike11,Ike02,5802.840109444444
3723,Ike03,Ike11,5803.132091944444
3724,Ike11,Ike03,5803.230983055556
3725,Ike02,Ike11,5803.4858725
3726,Ike07,Ike12,5804.024480277778
3727,Ike02,Ike11,5805.861556944445
3728,Ike12,Ike07,5807.731616944445
3729,Ike12,Ike11,5807.747398055556
3730,Ike03,Ike11,5811.1737486111115
3731,Ike18,Ike05,5832.058604444444
3732,Ike18,Ike09,5832.300243055555
3733,Ike10,Ike22,5850.1564522222225
3734,Ike22,Ike10,5850.326316111111
3735,Ike22,Ike11,5850.431125277778
3736,Ike11,Ike22,5850.5026775
3737,Ike22,Ike11,5850.5155933333335
3738,Ike11,Ike22,5850.671686111111
3739,Ike07,Ike22,5851.757799722222
3740,Ike11,Ike22,5853.432179722222
3741,Ike22,Ike11,5854.489805277778
3742,Ike11,Ike22,5855.403858333333
3743,Ike22,Ike11,5857.457985
3744,Ike03,Ike22,5857.7798225
3745,Ike14,Ike19,5859.447356111111
3746,Ike19,Ike14,5860.258210555556
3747,Ike19,Ike14,5860.5675505555555
3748,Ike19,Ike14,5860.659613611111
3749,Ike19,Ike14,5860.742811666667
3750,Ike14,Ike19,5860.7633655555555
3751,Ike11,Ike17,5861.275755
3752,Ike04,Ike13,5873.2652241666665
3753,Ike22,Ike18,5873.701451111111
3754,Ike18,Ike22,5873.710746388889
3755,Ike18,Ike05,5874.17014
3756,Ike05,Ike18,5874.203969444445
3757,Ike18,Ike05,5874.226608611111
3758,Ike05,Ike18,5874.271819444444
3759,Ike18,Ike05,5874.282941944444
3760,Ike14,Ike13,5879.333343611112
3761,Ike09,Ike13,5879.603267777778
3762,Ike17,Ike11,5882.2831375
3763,Ike12,Ike13,5883.79244
3764,Ike11,Ike13,5886.146720833333
3765,Ike18,Ike09,5897.988236111111
3766,Ike19,Ike13,5898.459993333333
3767,Ike09,Ike18,5898.678020555555
3768,Ike13,Ike19,5898.688853888889
3769,Ike19,Ike13,5898.728933611111
3770,Ike18,Ike09,5898.736248333334
3771,Ike18,Ike09,5898.785541111111
3772,Ike13,Ike19,5898.803297222222
3773,Ike09,Ike18,5898.939901666667
3774,Ike18,Ike09,5898.949560277778
3775,Ike02,Ike18,5900.248891944444
3776,Ike03,Ike17,5900.753969444444
3777,Ike14,Ike17,5900.8218005555555
3778,Ike11,Ike13,5903.42542
3779,Ike18,Ike09,5903.865374166667
3780,Ike05,Ike08,5905.779919166666
3781,Ike05,Ike13,5905.904237777778
3782,Ike22,Ike11,5906.1863975
3783,Ike22,Ike18,5906.404746666667
3784,Ike22,Ike18,5906.4427211111115
3785,Ike22,Ike18,5906.572351388889
3786,Ike22,Ike18,5906.784952777778
3787,Ike11,Ike22,5907.209234166667
3788,Ike22,Ike11,5907.2385275
3789,Ike22,Ike11,5907.264653333334
3790,Ike14,Ike17,5922.119577222222
3791,Ike04,Ike15,5924.007873888889
3792,Ike04,Ike13,5924.107991944445
3793,Ike13,Ike11,5924.6509875
3794,Ike14,Ike17,5924.830349444444
3795,Ike10,Ike14,5924.838080833333
3796,Ike05,Ike13,5925.976328333333
3797,Ike22,Ike11,5926.028437777778
3798,Ike11,Ike22,5926.463650555555
3799,Ike22,Ike11,5926.502500555555
3800,Ike11,Ike22,5926.543084166667
3801,Ike22,Ike11,5926.592093055556
3802,Ike22,Ike11,5927.225606388889
3803,Ike11,Ike22,5927.299116111111
3804,Ike22,Ike11,5927.357955833333
3805,Ike11,Ike22,5927.465861666667
3806,Ike22,Ike11,5927.819082777778
3807,Ike11,Ike13,5928.185551111111
3808,Ike22,Ike11,5928.569810277778
3809,Ike11,Ike17,5930.0558013888885
3810,Ike11,Ike13,5930.161805833333
3811,Ike13,Ike05,5930.9932975
3812,Ike13,Ike22,5931.000949444445
3813,Ike05,Ike13,5932.635868611111
3814,Ike13,Ike05,5932.758906944445
3815,Ike05,Ike13,5933.0417375
3816,Ike12,Ike18,5933.150503888889
3817,Ike13,Ike11,5934.084228888889
3818,Ike11,Ike13,5934.198646111111
3819,Ike13,Ike11,5934.22974
3820,Ike13,Ike11,5934.3301294444445
3821,Ike11,Ike22,5934.725887222222
3822,Ike08,Ike11,5936.201329166666
3823,Ike11,Ike13,5937.136770833334
3824,Ike22,Ike11,5943.610897222222
3825,Ike13,Ike11,5945.509815555555
3826,Ike13,Ike11,5945.80362
3827,Ike13,Ike11,5946.005278333333
3828,Ike07,Ike11,5947.468746944444
3829,Ike11,Ike22,5947.746484166667
3830,Ike11,Ike22,5947.76285
3831,Ike11,Ike13,5947.888030277778
3832,Ike18,Ike17,5947.91498
3833,Ike11,Ike13,5947.9612636111115
3834,Ike04,Ike17,5947.994667777778
3835,Ike11,Ike07,5948.023525
3836,Ike11,Ike08,5948.052141944445
3837,Ike02,Ike17,5948.172953055556
3838,Ike18,Ike17,5948.187890555556
3839,Ike07,Ike11,5948.212809444444
3840,Ike12,Ike18,5948.2329805555555
3841,Ike07,Ike18,5948.239004444445
3842,Ike18,Ike12,5948.241395
3843,Ike12,Ike18,5948.251961111111
3844,Ike11,Ike07,5948.286735555555
3845,Ike07,Ike11,5948.807030277778
3846,Ike04,Ike19,5948.865619166667
3847,Ike02,Ike18,5948.958585555555
3848,Ike18,Ike02,5948.969812222223
3849,Ike19,Ike04,5948.978262222222
3850,Ike02,Ike18,5948.984789166667
3851,Ike18,Ike02,5948.99775
3852,Ike19,Ike18,5949.05634
3853,Ike18,Ike19,5949.0645525
3854,Ike12,Ike18,5949.067914444445
3855,Ike04,Ike19,5949.081171666667
3856,Ike03,Ike18,5949.131880277778
3857,Ike02,Ike04,5949.165633055555
3858,Ike04,Ike02,5949.184543888889
3859,Ike04,Ike19,5949.233284722222
3860,Ike04,Ike06,5949.311303888889
3861,Ike19,Ike04,5949.693256388889
3862,Ike22,Ike18,5950.655501944444
3863,Ike22,Ike11,5950.690151388889
3864,Ike22,Ike11,5950.769265277778
3865,Ike11,Ike22,5951.024486944444
3866,Ike11,Ike22,5951.165635
3867,Ike13,Ike22,5951.229178888889
3868,Ike11,Ike09,5951.345628611111
3869,Ike09,Ike11,5951.374936111111
3870,Ike02,Ike04,5951.571782222222
3871,Ike18,Ike22,5951.897388055556
3872,Ike13,Ike11,5952.137558888889
3873,Ike13,Ike11,5952.184044722222
3874,Ike11,Ike13,5952.2159741666665
3875,Ike03,Ike11,5952.305253333333
3876,Ike11,Ike03,5952.464116388889
3877,Ike22,Ike11,5953.876757222222
3878,Ike15,Ike18,5954.437272777778
3879,Ike15,Ike13,5954.5632675
3880,Ike11,Ike22,5954.742354722222
3881,Ike11,Ike22,5954.783283611111
3882,Ike02,Ike15,5955.708047222222
3883,Ike11,Ike13,5956.348063333333
3884,Ike22,Ike11,5958.23886
3885,Ike11,Ike22,5958.5309355555555
3886,Ike22,Ike11,5958.54273
3887,Ike11,Ike22,5958.585544166666
3888,Ike22,Ike11,5958.621636388889
3889,Ike11,Ike22,5958.726707777778
3890,Ike22,Ike11,5958.790371666667
3891,Ike11,Ike22,5958.8120477777775
3892,Ike22,Ike11,5958.846167777778
3893,Ike11,Ike22,5959.036280555556
3894,Ike15,Ike19,5960.158777222222
3895,Ike22,Ike11,5973.316278611112
3896,Ike11,Ike22,5973.424815
3897,Ike15,Ike11,5974.156346666667
3898,Ike22,Ike11,5975.3234952777775
3899,Ike19,Ike15,5976.6932925
3900,Ike15,Ike11,5977.257259166667
3901,Ike15,Ike07,5977.309924722223
3902,Ike11,Ike15,5978.1780944444445
3903,Ike08,Ike16,5980.753783611111
3904,Ike22,Ike11,5982.8026725
3905,Ike11,Ike15,5983.208823888889
3906,Ike11,Ike22,5984.407701388889
3907,Ike13,Ike11,5994.826431111112
3908,Ike07,Ike15,5995.490130555556
3909,Ike11,Ike13,5995.919375833333
3910,Ike11,Ike13,5995.950330833333
3911,Ike11,Ike13,5995.996239166667
3912,Ike13,Ike22,5996.0025575
3913,Ike13,Ike11,5996.018275277778
3914,Ike15,Ike11,5998.207694166666
3915,Ike15,Ike07,5998.273953333333
3916,Ike15,Ike11,5998.285783333334
3917,Ike04,Ike22,5999.484920555556
3918,Ike22,Ike04,6001.0016516666665
3919,Ike11,Ike15,6001.3299325
3920,Ike18,Ike05,6004.556185
3921,Ike17,Ike22,6006.067927777778
3922,Ike17,Ike11,6006.226990555556
3923,Ike22,Ike11,6007.385253333333
3924,Ike13,Ike17,6007.400284722222
3925,Ike05,Ike18,6007.9870411111115
3926,Ike22,Ike11,6016.938790555556
3927,Ike03,Ike17,6016.952323888889
3928,Ike05,Ike22,6017.155765833333
3929,Ike22,Ike13,6017.1982452777775
3930,Ike22,Ike05,6017.240743055556
3931,Ike12,Ike17,6017.491470555556
3932,Ike14,Ike03,6017.581953611111
3933,Ike10,Ike03,6018.392244722222
3934,Ike17,Ike03,6018.626486111111
3935,Ike09,Ike13,6019.2330925
3936,Ike03,Ike09,6019.292892222222
3937,Ike09,Ike13,6019.319064722222
3938,Ike09,Ike13,6019.397015833333
3939,Ike03,Ike09,6019.461900833333
3940,Ike09,Ike04,6019.787396666667
3941,Ike03,Ike09,6020.190223611111
3942,Ike09,Ike03,6020.216978611111
3943,Ike15,Ike04,6022.8819930555555
3944,Ike22,Ike15,6023.2701308333335
3945,Ike18,Ike16,6023.32675
3946,Ike18,Ike09,6023.356289722222
3947,Ike18,Ike06,6023.398579444444
3948,Ike09,Ike18,6023.486749722222
3949,Ike11,Ike18,6023.5599875
3950,Ike11,Ike22,6023.621395
3951,Ike22,Ike11,6023.65266
3952,Ike12,Ike13,6025.112051666667
3953,Ike05,Ike18,6025.429560555555
3954,Ike06,Ike05,6025.608876388889
3955,Ike05,Ike06,6025.620703611111
3956,Ike17,Ike03,6027.260746666667
3957,Ike09,Ike18,6030.691221666667
3958,Ike11,Ike22,6031.073183055556
3959,Ike22,Ike11,6031.249795277778
3960,Ike18,Ike09,6037.742208333333
3961,Ike09,Ike18,6039.570010277777
3962,Ike18,Ike16,6040.211663611111
3963,Ike16,Ike18,6043.065097777778
3964,Ike10,Ike15,6044.3081425
3965,Ike09,Ike18,6044.862296666666
3966,Ike10,Ike22,6045.854285555555
3967,Ike15,Ike22,6045.963020833334
3968,Ike18,Ike05,6045.970137777777
3969,Ike18,Ike05,6045.972005555555
3970,Ike22,Ike11,6046.08733
3971,Ike11,Ike22,6046.235776944444
3972,Ike11,Ike22,6046.279065277778
3973,Ike22,Ike11,6046.427054722222
3974,Ike18,Ike09,6046.671992222222
3975,Ike14,Ike05,6046.766624166667
3976,Ike05,Ike14,6046.8626875
3977,Ike05,Ike18,6046.904933888889
3978,Ike14,Ike05,6046.923797222223
3979,Ike11,Ike22,6047.060400555555
3980,Ike22,Ike11,6047.155621944445
3981,Ike05,Ike14,6047.268995277778
3982,Ike14,Ike05,6047.291528611111
3983,Ike09,Ike18,6047.296458055555
3984,Ike05,Ike14,6047.302400833333
3985,Ike14,Ike05,6047.31533
3986,Ike11,Ike22,6047.326906944444
3987,Ike05,Ike14,6047.358173055555
3988,Ike22,Ike11,6047.361246944444
3989,Ike14,Ike05,6047.365753611111
3990,Ike18,Ike05,6051.7447555555555
3991,Ike05,Ike18,6053.87679
3992,Ike22,Ike11,6053.92243
3993,Ike11,Ike22,6053.970578888889
3994,Ike11,Ike05,6053.99658
3995,Ike11,Ike22,6054.196511666667
3996,Ike04,Ike13,6066.550634166667
3997,Ike03,Ike13,6067.407216388889
3998,Ike13,Ike03,6067.442655
3999,Ike03,Ike13,6067.451489166667
4000,Ike04,Ike15,6067.638233888889
4001,Ike14,Ike17,6068.012025
4002,Ike17,Ike14,6068.218728611111
4003,Ike17,Ike13,6068.406895833334
4004,Ike05,Ike18,6068.433435277778
4005,Ike13,Ike17,6068.456488333333
4006,Ike05,Ike18,6068.475958888889
4007,Ike18,Ike05,6068.483834722222
4008,Ike09,Ike13,6068.639599444445
4009,Ike03,Ike14,6068.856810555556
4010,Ike04,Ike15,6068.886155833334
4011,Ike09,Ike13,6068.928067777778
4012,Ike13,Ike09,6069.130250277778
4013,Ike09,Ike13,6069.147748611111
4014,Ike10,Ike14,6069.2925325
4015,Ike07,Ike13,6069.403793055556
4016,Ike09,Ike13,6069.5196025
4017,Ike01,Ike13,6069.529460833333
4018,Ike01,Ike13,6069.562941944444
4019,Ike14,Ike17,6069.5860975
4020,Ike03,Ike14,6069.595903333333
4021,Ike18,Ike09,6069.708566666666
4022,Ike09,Ike18,6069.729192777778
4023,Ike11,Ike09,6069.871438888889
4024,Ike09,Ike11,6069.904333055556
4025,Ike14,Ike13,6069.934756111111
4026,Ike11,Ike09,6069.943766944444
4027,Ike13,Ike14,6070.035061111111
4028,Ike18,Ike13,6070.353344166667
4029,Ike01,Ike14,6070.388826388888
4030,Ike11,Ike22,6070.398172777778
4031,Ike11,Ike17,6070.408538888889
4032,Ike17,Ike13,6070.941765833333
4033,Ike22,Ike11,6071.235839166667
4034,Ike13,Ike17,6074.039139444444
4035,Ike12,Ike14,6074.678215555556
4036,Ike17,Ike13,6075.451652222222
4037,Ike22,Ike11,6075.887282777778
4038,Ike13,Ike17,6076.268635555555
4039,Ike11,Ike22,6076.518465555556
4040,Ike10,Ike05,6078.325452222222
4041,Ike22,Ike11,6078.40753
4042,Ike12,Ike01,6093.292198055556
4043,Ike19,Ike07,6095.054884444445
4044,Ike18,Ike09,6096.294880277777
4045,Ike18,Ike09,6096.399103333333
4046,Ike07,Ike19,6096.571768333333
4047,Ike03,Ike12,6096.695741666666
4048,Ike09,Ike18,6097.547493611111
4049,Ike09,Ike18,6097.552853888889
4050,Ike02,Ike07,6099.035121944445
4051,Ike08,Ike18,6100.323820555555
4052,Ike18,Ike08,6100.633389722222
4053,Ike08,Ike18,6100.680064166667
4054,Ike18,Ike08,6100.6970505555555
4055,Ike08,Ike18,6100.742577777778
4056,Ike18,Ike09,6100.953661944444
4057,Ike09,Ike18,6100.965103055555
4058,Ike18,Ike09,6100.9800608333335
4059,Ike09,Ike18,6100.985217222223
4060,Ike09,Ike07,6101.087071388889
4061,Ike20,Ike13,6101.271042222223
4062,Ike13,Ike09,6101.527654166666
4063,Ike07,Ike09,6101.538159166666
4064,Ike09,Ike07,6101.541793333334
4065,Ike07,Ike02,6101.6312125
4066,Ike16,Ike06,6105.319429166667
4067,Ike08,Ike18,6111.0598775
4068,Ike14,Ike17,6111.1462175
4069,Ike17,Ike14,6111.344088611111
4070,Ike14,Ike17,6111.358343888889
4071,Ike17,Ike14,6111.395092222222
4072,Ike06,Ike16,6111.806320277778
4073,Ike20,Ike18,6113.156308611111
4074,Ike20,Ike18,6113.3269975
4075,Ike18,Ike20,6113.353193611111
4076,Ike20,Ike18,6113.380528333333
4077,Ike03,Ike13,6113.512915833333
4078,Ike05,Ike18,6113.717396388889
4079,Ike14,Ike18,6113.726969166667
4080,Ike05,Ike18,6113.7356922222225
4081,Ike22,Ike11,6118.6174669444445
4082,Ike11,Ike22,6118.640274166667
4083,Ike12,Ike14,6118.648450277778
4084,Ike11,Ike22,6118.725630555556
4085,Ike22,Ike11,6118.755778611111
4086,Ike11,Ike22,6118.787940555556
4087,Ike22,Ike11,6118.790464444444
4088,Ike11,Ike22,6118.8132725
4089,Ike22,Ike11,6118.840035833334
4090,Ike22,Ike11,6118.852702777778
4091,Ike22,Ike11,6118.899465277777
4092,Ike22,Ike11,6119.037496666667
4093,Ike11,Ike22,6119.0496
4094,Ike22,Ike11,6119.0808730555555
4095,Ike11,Ike22,6119.273263888889
4096,Ike22,Ike11,6119.348176666666
4097,Ike22,Ike11,6119.431839444444
4098,Ike11,Ike22,6119.434933888889
4099,Ike11,Ike22,6119.503398055555
4100,Ike22,Ike11,6119.5067780555555
4101,Ike22,Ike11,6119.532690833334
4102,Ike22,Ike11,6119.545365555556
4103,Ike11,Ike22,6119.557195555555
4104,Ike22,Ike11,6119.573800833334
4105,Ike22,Ike11,6120.4191269444445
4106,Ike22,Ike11,6120.51153
4107,Ike11,Ike22,6120.593218055556
4108,Ike22,Ike11,6120.626729722222
4109,Ike22,Ike11,6120.671799444444
4110,Ike22,Ike11,6120.676306111111
4111,Ike11,Ike22,6120.803338888889
4112,Ike22,Ike11,6120.827845277778
4113,Ike22,Ike11,6120.856291666667
4114,Ike11,Ike22,6120.872631944444
4115,Ike11,Ike13,6126.390330277778
4116,Ike14,Ike21,6137.456129444445
4117,Ike03,Ike21,6137.542836388889
4118,Ike04,Ike05,6144.237845555555
4119,Ike18,Ike09,6149.065678888889
4120,Ike09,Ike18,6149.1307447222225
4121,Ike18,Ike09,6149.2713025
4122,Ike14,Ike05,6162.592513055555
4123,Ike05,Ike14,6163.319807777778
4124,Ike14,Ike05,6163.826829444444
4125,Ike07,Ike04,6164.1893625
4126,Ike04,Ike07,6164.565215833333
4127,Ike15,Ike07,6166.705595833333
4128,Ike15,Ike07,6168.650298888889
4129,Ike07,Ike15,6169.971086944444
4130,Ike07,Ike15,6170.055310833333
4131,Ike06,Ike07,6175.351573888889
4132,Ike08,Ike13,6186.925653333334
